#SUBMITTED ID	FBID_KEY	NAME	SYMBOL
FBgn0267978	FBgn0267978	apterous	ap
FBgn0284245	FBgn0284245	eukaryotic translation elongation factor 1 alpha 1	eEF1alpha1
FBgn0264574	FBgn0264574	Glucose transporter 1	Glut1
FBgn0002395	FBgn0002395	lethal (3) 93Fb	l(3)93Fb
FBgn0063597	FBgn0063597	Calcineurin suppressor, chromosome 3, group 2	CS3-2
FBgn0013625	FBgn0013625	lethal (3) neo16	l(3)neo16
FBgn0004538	FBgn0004538	lethal (4) 102EFf	l(4)102EFf
FBgn0016690	FBgn0016690	Opthalmopedia-like	Opl
FBgn0020915	FBgn0020915	Ostrich	Ost
FBgn0021962	FBgn0021962	lethal (2) k10111	l(2)k10111
FBgn0004097	FBgn0004097	lethal (2) 60De	l(2)60De
FBgn0034691	FBgn0034691	Synaptojanin	Synj
FBgn0025360	FBgn0025360	Optix	Optix
FBgn0024592	FBgn0024592	lethal (2) k04102	l(2)k04102
FBgn0002876	FBgn0002876	multiple	mul
FBgn0021938	FBgn0021938	lethal (2) k10816	l(2)k10816
FBgn0060447	FBgn0060447	lethal (3) S122211	l(3)S122211
FBgn0015623	FBgn0015623	Cytochrome P450 reductase	Cpr
FBgn0267378	FBgn0267378	sauron	sau
FBgn0039907	FBgn0039907	legless	lgs
FBgn0069227	FBgn0069227	gl(2L)386-2	gl(2L)386-2
FBgn0025483	FBgn0025483	lethal (3) Ax27	l(3)Ax27
FBgn0019799	FBgn0019799	lethal (1) 06	l(1)06
FBgn0024574	FBgn0024574	lethal (3) rH304	l(3)rH304
FBgn0013311	FBgn0013311	P element transposase	P\T
FBgn0262523	FBgn0262523	lethal (3) persistent salivary gland 6	l(3)psg6
FBgn0027979	FBgn0027979	lethal (3) S137908	l(3)S137908
FBgn0016810	FBgn0016810	lethal (1) L11	l(1)L11
FBgn0032725	FBgn0032725	Nedd8 ubiquitin like modifier	Nedd8
FBgn0005711	FBgn0005711	lethal (1) TK114	l(1)TK114
FBgn0015424	FBgn0015424	lethal (1) 1CDa	l(1)1CDa
FBgn0013521	FBgn0013521	lethal (1) x	l(1)x
FBgn0065968	FBgn0065968	lethal (2) SH0007	l(2)SH0007
FBgn0021800	FBgn0021800	Regulator of eph expression	Reph
FBgn0082619	FBgn0082619	S(CycE[JP])59S18	S(CycE[JP])59S18
FBgn0067358	FBgn0067358	lethal (3) 4106	l(3)4106
FBgn0065232	FBgn0065232	lethal (2) SH2169	l(2)SH2169
FBgn0025747	FBgn0025747	lethal (3) 95Az	l(3)95Az
FBgn0027144	FBgn0027144	lethal (3) 71DEc	l(3)71DEc
FBgn0036449	FBgn0036449	brummer	bmm
FBgn0030434	FBgn0030434	BRMS1 transcriptional repressor	Brms1
FBgn0015221	FBgn0015221	Ferritin 2 light chain homologue	Fer2LCH
FBgn0065185	FBgn0065185	lethal (2) SH2350	l(2)SH2350
FBgn0037657	FBgn0037657	hyrax	hyx
FBgn0005264	FBgn0005264	lethal (3) SG84	l(3)SG84
FBgn0041782	FBgn0041782	S(Sev-CycE)D30	S(Sev-CycE)D30
FBgn0016800	FBgn0016800	lethal (1) K1	l(1)K1
FBgn0043479	FBgn0043479	lethal (3) 66EFg	l(3)66EFg
FBgn0061150	FBgn0061150	lethal (2) N113	l(2)N113
FBgn0028342	FBgn0028342	ATP synthase, delta subunit	ATPsyndelta
FBgn0022126	FBgn0022126	lethal (2) k06502	l(2)k06502
FBgn0016640	FBgn0016640	ER2-4	ER2-4
FBgn0002110	FBgn0002110	lethal (2) 1323	l(2)1323
FBgn0002508	FBgn0002508	lethal (3) SG69	l(3)SG69
FBgn0040329	FBgn0040329	EY3-2	EY3-2
FBgn0011766	FBgn0011766	E2F transcription factor 1	E2f1
FBgn0065158	FBgn0065158	lethal (3) SH047	l(3)SH047
FBgn0060759	FBgn0060759	lethal (3) S063602	l(3)S063602
FBgn0016638	FBgn0016638	ER2-1	ER2-1
FBgn0001693	FBgn0001693	lethal (1) ESHS14	l(1)ESHS14
FBgn0061154	FBgn0061154	lethal (2) B73	l(2)B73
FBgn0060313	FBgn0060313	lethal (3) S147804	l(3)S147804
FBgn0028037	FBgn0028037	lethal (3) S100604	l(3)S100604
FBgn0002504	FBgn0002504	lethal (3) SG64	l(3)SG64
FBgn0005346	FBgn0005346	Scarred	Scarred
FBgn0065522	FBgn0065522	lethal (2) SH1125	l(2)SH1125
FBgn0005737	FBgn0005737	lethal (1) TK226	l(1)TK226
FBgn0000662	FBgn0000662	female lethal d	fl(2)d
FBgn0010645	FBgn0010645	lethal (2) 08014	l(2)08014
FBgn0023073	FBgn0023073	lethal (1) 19Fh	l(1)19Fh
FBgn0024591	FBgn0024591	lethal (2) k02705	l(2)k02705
FBgn0016983	FBgn0016983	smallminded	smid
FBgn0015443	FBgn0015443	lethal (1) 7DEa	l(1)7DEa
FBgn0266917	FBgn0266917	Splicing factor 3a subunit 1	Sf3a1
FBgn0001551	FBgn0001551	lethal (1) 18Fa	l(1)18Fa
FBgn0031973	FBgn0031973	Serpin 28Dc	Spn28Dc
FBgn0023009	FBgn0023009	lethal (3) S101804	l(3)S101804
FBgn0060440	FBgn0060440	lethal (3) S124310b	l(3)S124310b
FBgn0065493	FBgn0065493	lethal (2) SH1228	l(2)SH1228
FBgn0016976	FBgn0016976	stoned A	stnA
FBgn0010693	FBgn0010693	lethal (2) s4199	l(2)s4199
FBgn0086680	FBgn0086680	ventral veins lacking	vvl
FBgn0067878	FBgn0067878	Mod(Prat:bw)2-5	Mod(Prat:bw)2-5
FBgn0040395	FBgn0040395	Uncoordinated 76	Unc-76
FBgn0022276	FBgn0022276	lethal (2) 45Ai	l(2)45Ai
FBgn0262560	FBgn0262560	wicked	wcd
FBgn0019792	FBgn0019792	lethal (1) 11A	l(1)11A
FBgn0065125	FBgn0065125	lethal (3) SH141	l(3)SH141
FBgn0000216	FBgn0000216	Bearded	Brd
FBgn0061157	FBgn0061157	lethal (2) 2-L	l(2)2-L
FBgn0086712	FBgn0086712	Enigma	Egm
FBgn0263121	FBgn0263121	Proteasome alpha1 subunit	Prosalpha1
FBgn0014179	FBgn0014179	glial cells missing	gcm
FBgn0028480	FBgn0028480	-	CG17841
FBgn0266450	FBgn0266450	Kruppel homolog 1	Kr-h1
FBgn0060753	FBgn0060753	lethal (3) S064318	l(3)S064318
FBgn0028176	FBgn0028176	lethal (3) S026115b	l(3)S026115b
FBgn0286071	FBgn0286071	ADAM metallopeptidase with thrombospondin type 1 motif A	AdamTS-A
FBgn0002476	FBgn0002476	lethal (3) SG31	l(3)SG31
FBgn0002750	FBgn0002750	misstep	misp
FBgn0005720	FBgn0005720	lethal (1) TK128	l(1)TK128
FBgn0065310	FBgn0065310	lethal (2) SH1954	l(2)SH1954
FBgn0015494	FBgn0015494	lethal (3) 65ACd	l(3)65ACd
FBgn0065253	FBgn0065253	lethal (2) SH2113	l(2)SH2113
FBgn0003505	FBgn0003505	Surf wings	Srf
FBgn0025502	FBgn0025502	lethal (3) 73Al	l(3)73Al
FBgn0003963	FBgn0003963	u-shaped	ush
FBgn0000810	FBgn0000810	female sterile (1) K10	fs(1)K10
FBgn0082634	FBgn0082634	S(CycE[JP])2.13	S(CycE[JP])2.13
FBgn0065404	FBgn0065404	lethal (2) SH1594	l(2)SH1594
FBgn0065795	FBgn0065795	lethal (2) SH0417	l(2)SH0417
FBgn0003145	FBgn0003145	paired	prd
FBgn0045849	FBgn0045849	lethal (4) 102Fd	l(4)102Fd
FBgn0028211	FBgn0028211	lethal (3) S011001c	l(3)S011001c
FBgn0043594	FBgn0043594	E(ro[DOM])2051	E(ro[DOM])2051
FBgn0024530	FBgn0024530	lethal (3) L0499	l(3)L0499
FBgn0065833	FBgn0065833	lethal (2) SH0343	l(2)SH0343
FBgn0038965	FBgn0038965	mob as tumor suppressor	mats
FBgn0264089	FBgn0264089	slit	sli
FBgn0000008	FBgn0000008	arc	a
FBgn0024532	FBgn0024532	lethal (3) L0580	l(3)L0580
FBgn0065383	FBgn0065383	lethal (2) SH1656	l(2)SH1656
FBgn0005142	FBgn0005142	lethal (2) ff10	l(2)ff10
FBgn0038234	FBgn0038234	mitochondrial ribosomal protein L11	mRpL11
FBgn0061469	FBgn0061469	Ubiquitin protein ligase E3A	Ube3a
FBgn0263697	FBgn0263697	Ubiquitin-like activating enzyme 3	Uba3
FBgn0027983	FBgn0027983	lethal (3) S134303	l(3)S134303
FBgn0261004	FBgn0261004	asterless	asl
FBgn0013510	FBgn0013510	lethal (1) VA624	l(1)VA624
FBgn0037374	FBgn0037374	jagunal	jagn
FBgn0060950	FBgn0060950	lethal (3) S036916c	l(3)S036916c
FBgn0028331	FBgn0028331	lethal (1) G0289	l(1)G0289
FBgn0010937	FBgn0010937	lethal (3) 09904c	l(3)09904c
FBgn0020249	FBgn0020249	steamer duck	stck
FBgn0024649	FBgn0024649	lethal (2) k09316	l(2)k09316
FBgn0016942	FBgn0016942	sticky ch2	stich2
FBgn0011020	FBgn0011020	Spindle assembly abnormal 4	Sas-4
FBgn0001807	FBgn0001807	lethal (1) Mc52	l(1)Mc52
FBgn0015429	FBgn0015429	lethal (1) 2BCa	l(1)2BCa
FBgn0024244	FBgn0024244	drumstick	drm
FBgn0010415	FBgn0010415	Syndecan	Sdc
FBgn0060785	FBgn0060785	lethal (3) S059706a	l(3)S059706a
FBgn0025168	FBgn0025168	lethal (2) 38EFc	l(2)38EFc
FBgn0005303	FBgn0005303	Mottled K	Mot-K
FBgn0035769	FBgn0035769	CTCF	CTCF
FBgn0288631	FBgn0288631	Yip1-interacting factor 1	Yif1
FBgn0023143	FBgn0023143	Ubiquitin activating enzyme 1	Uba1
FBgn0036038	FBgn0036038	deflated	defl
FBgn0039169	FBgn0039169	Sp1-like factor for pairing sensitive-silencing	Spps
FBgn0065961	FBgn0065961	lethal (2) SH0032	l(2)SH0032
FBgn0003489	FBgn0003489	spread	sprd
FBgn0260749	FBgn0260749	Utx histone demethylase	Utx
FBgn0005583	FBgn0005583	lethal (1) discs heterogeneous 2	l(1)dh2
FBgn0065138	FBgn0065138	lethal (3) SH114	l(3)SH114
FBgn0011708	FBgn0011708	Syntaxin 5	Syx5
FBgn0065177	FBgn0065177	lethal (3) SH009	l(3)SH009
FBgn0001957	FBgn0001957	lethal (2) 28Bc	l(2)28Bc
FBgn0065593	FBgn0065593	lethal (2) SH0896	l(2)SH0896
FBgn0016725	FBgn0016725	Rough anteriorly	Roa
FBgn0029034	FBgn0029034	lethal (2) Q39	l(2)Q39
FBgn0040206	FBgn0040206	kurtz	krz
FBgn0028203	FBgn0028203	lethal (3) S015601b	l(3)S015601b
FBgn0038049	FBgn0038049	Spliceosome-ribosome linker protein	Srlp
FBgn0029017	FBgn0029017	lethal (3) 77CDh	l(3)77CDh
FBgn0014210	FBgn0014210	lethal (2) 21Ca	l(2)21Ca
FBgn0025455	FBgn0025455	Cyclin T	CycT
FBgn0028122	FBgn0028122	lethal (3) S059011	l(3)S059011
FBgn0016855	FBgn0016855	lethal (1) N36	l(1)N36
FBgn0014216	FBgn0014216	lethal (2) 31Ca	l(2)31Ca
FBgn0060389	FBgn0060389	lethal (3) S133807	l(3)S133807
FBgn0028064	FBgn0028064	lethal (3) S092405	l(3)S092405
FBgn0022231	FBgn0022231	lethal (2) k03003	l(2)k03003
FBgn0044497	FBgn0044497	DTD45.1	DTD45.1
FBgn0001748	FBgn0001748	lethal (1) HM20	l(1)HM20
FBgn0001977	FBgn0001977	Cytokine induced apoptosis inhibitor 1	CIAPIN1
FBgn0004682	FBgn0004682	giant ring gland	grg
FBgn0264922	FBgn0264922	Small ubiquitin like modifier	Sumo
FBgn0065809	FBgn0065809	lethal (2) SH0388	l(2)SH0388
FBgn0267398	FBgn0267398	Yeti	Yeti
FBgn0066347	FBgn0066347	lethal (3) 99DEh	l(3)99DEh
FBgn0015981	FBgn0015981	lethal (2) PC4-G	l(2)PC4-G
FBgn0069214	FBgn0069214	goldstaub	gsu
FBgn0065653	FBgn0065653	lethal (2) SH0728	l(2)SH0728
FBgn0004514	FBgn0004514	Octopamine-Tyramine receptor	Oct-TyrR
FBgn0019779	FBgn0019779	lethal (1) 30	l(1)30
FBgn0028179	FBgn0028179	lethal (3) S024639b	l(3)S024639b
FBgn0285955	FBgn0285955	crossveinless c	cv-c
FBgn0022326	FBgn0022326	lethal (1) A33.3	l(1)A33.3
FBgn0061061	FBgn0061061	lethal (3) S022242b	l(3)S022242b
FBgn0015778	FBgn0015778	rasputin	rin
FBgn0069233	FBgn0069233	gl(2L)179-26	gl(2L)179-26
FBgn0000233	FBgn0000233	buttonhead	btd
FBgn0001759	FBgn0001759	lethal (1) M9	l(1)M9
FBgn0028684	FBgn0028684	Regulatory particle triple-A ATPase 5	Rpt5
FBgn0033159	FBgn0033159	Down syndrome cell adhesion molecule 1	Dscam1
FBgn0003751	FBgn0003751	trunk	trk
FBgn0067351	FBgn0067351	lethal (3) 95Ea	l(3)95Ea
FBgn0261560	FBgn0261560	Thor	Thor
FBgn0029016	FBgn0029016	lethal (3) 77CDi	l(3)77CDi
FBgn0060671	FBgn0060671	lethal (3) S078709	l(3)S078709
FBgn0260817	FBgn0260817	glaikit	gkt
FBgn0001936	FBgn0001936	lethal (2) 25Fb	l(2)25Fb
FBgn0065463	FBgn0065463	lethal (2) SH1357	l(2)SH1357
FBgn0046121	FBgn0046121	E(To)4	E(To)4
FBgn0031492	FBgn0031492	pre-mRNA processing factor 40	Prp40
FBgn0024539	FBgn0024539	lethal (3) L1910	l(3)L1910
FBgn0003744	FBgn0003744	tricornered	trc
FBgn0014330	FBgn0014330	lethal (3) ry84	l(3)ry84
FBgn0243512	FBgn0243512	puckered	puc
FBgn0003748	FBgn0003748	Trehalase	Treh
FBgn0027216	FBgn0027216	lethal (1) G0329	l(1)G0329
FBgn0002680	FBgn0002680	maternal effect syncytial blastoderm arrest H	mat(2)syn-H
FBgn0015296	FBgn0015296	SHC-adaptor protein	Shc
FBgn0022177	FBgn0022177	lethal (2) k05404	l(2)k05404
FBgn0024522	FBgn0024522	lethal (3) j1E6	l(3)j1E6
FBgn0014333	FBgn0014333	lethal (3) ry99	l(3)ry99
FBgn0060516	FBgn0060516	lethal (3) S103707b	l(3)S103707b
FBgn0004485	FBgn0004485	lethal aberrant immune response 12	l(1)air12
FBgn0024588	FBgn0024588	lethal (2) k02615	l(2)k02615
FBgn0083256	FBgn0083256	Enhancer of smoDN group A	E(smoDN)A
FBgn0065779	FBgn0065779	lethal (2) SH0446	l(2)SH0446
FBgn0000250	FBgn0000250	cactus	cact
FBgn0263895	FBgn0263895	-	l(3)B55
FBgn0263878	FBgn0263878	-	l(3)LVC73
FBgn0003330	FBgn0003330	Sex combs extra	Sce
FBgn0029048	FBgn0029048	lethal (1) G0473	l(1)G0473
FBgn0287725	FBgn0287725	small ovary	sov
FBgn0010891	FBgn0010891	lethal (3) 06487	l(3)06487
FBgn0016627	FBgn0016627	Enhancer of glass 2C	E(gl)2C
FBgn0016731	FBgn0016731	Suppressor of Ras85D 3-10	SR3-10
FBgn0002389	FBgn0002389	lethal (3) 93Df	l(3)93Df
FBgn0000316	FBgn0000316	cinnamon	cin
FBgn0027972	FBgn0027972	lethal (3) S142603b	l(3)S142603b
FBgn0001668	FBgn0001668	lethal (1) from Eugene Nonautonomous 4	l(1)EN4
FBgn0070055	FBgn0070055	2L-144-32	2L-144-32
FBgn0041596	FBgn0041596	lethal (2) PJ25	l(2)PJ25
FBgn0260091	FBgn0260091	-	2L2676
FBgn0283681	FBgn0283681	Threonyl-carbamoyl synthesis 3	Tcs3
FBgn0033669	FBgn0033669	Proteasome inhibitor 31 kDa	PI31
FBgn0004396	FBgn0004396	Cyclic-AMP response element binding protein A	CrebA
FBgn0277427	FBgn0277427	-	l(3)psg20
FBgn0065417	FBgn0065417	lethal (2) SH1535	l(2)SH1535
FBgn0001776	FBgn0001776	lethal (1) M55	l(1)M55
FBgn0060832	FBgn0060832	lethal (3) S050115b	l(3)S050115b
FBgn0024250	FBgn0024250	brinker	brk
FBgn0037874	FBgn0037874	Translationally controlled tumor protein	Tctp
FBgn0000239	FBgn0000239	burgundy	bur
FBgn0061137	FBgn0061137	lethal (3) S000903	l(3)S000903
FBgn0065280	FBgn0065280	lethal (2) SH2036	l(2)SH2036
FBgn0065192	FBgn0065192	lethal (2) SH2328	l(2)SH2328
FBgn0026677	FBgn0026677	lethal (1) G0105	l(1)G0105
FBgn0029041	FBgn0029041	lethal (2) F2	l(2)F2
FBgn0016846	FBgn0016846	lethal (1) N26	l(1)N26
FBgn0004657	FBgn0004657	myospheroid	mys
FBgn0044402	FBgn0044402	Sensitized chromosome inheritance modifier 25	Scim25
FBgn0289323	FBgn0289323	Integrator 8	IntS8
FBgn0010238	FBgn0010238	Lachesin	Lac
FBgn0005278	FBgn0005278	S-adenosylmethionine synthetase	Sams
FBgn0005257	FBgn0005257	lethal (3) SG77	l(3)SG77
FBgn0003900	FBgn0003900	twist	twi
FBgn0011177	FBgn0011177	lethal (1) 291-68	l(1)291-68
FBgn0040129	FBgn0040129	lethal (2) 22Aj	l(2)22Aj
FBgn0015974	FBgn0015974	lethal (2) PC4-51	l(2)PC4-51
FBgn0027281	FBgn0027281	lethal (1) G0191	l(1)G0191
FBgn0061088	FBgn0061088	lethal (3) S011524	l(3)S011524
FBgn0060630	FBgn0060630	lethal (3) S085706	l(3)S085706
FBgn0001404	FBgn0001404	egghead	egh
FBgn0041842	FBgn0041842	E(Sev-CycE)E19	E(Sev-CycE)E19
FBgn0002424	FBgn0002424	lethal (3) F23	l(3)F23
FBgn0001808	FBgn0001808	lethal (1) Mc56	l(1)Mc56
FBgn0284421	FBgn0284421	Presenilin	Psn
FBgn0065742	FBgn0065742	lethal (2) SH0523	l(2)SH0523
FBgn0065507	FBgn0065507	lethal (2) SH1185	l(2)SH1185
FBgn0024560	FBgn0024560	lethal (3) L5340	l(3)L5340
FBgn0001177	FBgn0001177	half out	hat
FBgn0014239	FBgn0014239	lethal (2) 31Fa	l(2)31Fa
FBgn0284084	FBgn0284084	wingless	wg
FBgn0043039	FBgn0043039	lethal (2) 42Be	l(2)42Be
FBgn0002370	FBgn0002370	lethal (3) 91Fb	l(3)91Fb
FBgn0264311	FBgn0264311	-	l(2)k14501
FBgn0023388	FBgn0023388	Dynamin associated protein 160	Dap160
FBgn0031458	FBgn0031458	anterior pharynx defective 1	aph-1
FBgn0065374	FBgn0065374	lethal (2) SH1685	l(2)SH1685
FBgn0011331	FBgn0011331	lethal (3) j2C4	l(3)j2C4
FBgn0060371	FBgn0060371	lethal (3) S137304c	l(3)S137304c
FBgn0065170	FBgn0065170	lethal (3) SH026	l(3)SH026
FBgn0001567	FBgn0001567	lethal (1) 20Ad	l(1)20Ad
FBgn0250871	FBgn0250871	papillote	pot
FBgn0001725	FBgn0001725	lethal (1) ESHS46	l(1)ESHS46
FBgn0065917	FBgn0065917	lethal (2) SH0167	l(2)SH0167
FBgn0067648	FBgn0067648	sd-8	sd-8
FBgn0016639	FBgn0016639	ER2-3	ER2-3
FBgn0019752	FBgn0019752	lethal (1) 815-22	l(1)815-22
FBgn0010651	FBgn0010651	Major Facilitator Superfamily Transporter 14	MFS14
FBgn0003339	FBgn0003339	Sex combs reduced	Scr
FBgn0082188	FBgn0082188	lethal (3) S033513	l(3)S033513
FBgn0027998	FBgn0027998	lethal (3) S122404	l(3)S122404
FBgn0024177	FBgn0024177	zero population growth	zpg
FBgn0000727	FBgn0000727	fruh	frh
FBgn0266111	FBgn0266111	anastral spindle 3	ana3
FBgn0000420	FBgn0000420	dichaete beadex lethal	dbl
FBgn0001103	FBgn0001103	goggle	gg
FBgn0022040	FBgn0022040	lethal (2) k08320	l(2)k08320
FBgn0001027	FBgn0001027	Female sterile (3) Apc	Fs(3)Apc
FBgn0065501	FBgn0065501	lethal (2) SH1207	l(2)SH1207
FBgn0267972	FBgn0267972	Derlin-1	Der-1
FBgn0001682	FBgn0001682	lethal (1) ESHS3	l(1)ESHS3
FBgn0260084	FBgn0260084	-	2L3179
FBgn0015252	FBgn0015252	Minute (1) 15DEF	M(1)15DEF
FBgn0015423	FBgn0015423	lethal (1) 18DEd	l(1)18DEd
FBgn0010782	FBgn0010782	lethal (3) 02521	l(3)02521
FBgn0028159	FBgn0028159	lethal (3) S041415	l(3)S041415
FBgn0261437	FBgn0261437	COP9 signalosome subunit 8	CSN8
FBgn0025484	FBgn0025484	lethal (3) Ax18	l(3)Ax18
FBgn0005236	FBgn0005236	lethal of Roberts 45	l(3)R45
FBgn0261403	FBgn0261403	super sex combs	sxc
FBgn0031312	FBgn0031312	Transport and Golgi organization 14	Tango14
FBgn0005253	FBgn0005253	lethal (3) SG72	l(3)SG72
FBgn0263603	FBgn0263603	Zinc-finger protein at 72D	Zn72D
FBgn0065358	FBgn0065358	lethal (2) SH1751	l(2)SH1751
FBgn0022328	FBgn0022328	lethal (1) A13.3	l(1)A13.3
FBgn0024672	FBgn0024672	lethal (2) k02113	l(2)k02113
FBgn0024516	FBgn0024516	lethal (3) j14E7	l(3)j14E7
FBgn0010886	FBgn0010886	lethal (3) 06404	l(3)06404
FBgn0028230	FBgn0028230	lethal (3) S004209b	l(3)S004209b
FBgn0026404	FBgn0026404	Death regulator Nedd2-like caspase	Dronc
FBgn0015485	FBgn0015485	lethal (2) 46Ci	l(2)46Ci
FBgn0004652	FBgn0004652	fruitless	fru
FBgn0087008	FBgn0087008	enhancer of yellow 3	e(y)3
FBgn0010732	FBgn0010732	lethal (3) 00864	l(3)00864
FBgn0065576	FBgn0065576	lethal (2) SH0953	l(2)SH0953
FBgn0026207	FBgn0026207	members only	mbo
FBgn0004606	FBgn0004606	Zn finger homeodomain 1	zfh1
FBgn0035049	FBgn0035049	Matrix metalloproteinase 1	Mmp1
FBgn0030805	FBgn0030805	wurst	wus
FBgn0020653	FBgn0020653	Thioredoxin reductase 1	Trxr1
FBgn0000868	FBgn0000868	female sterile (1) M63	fs(1)M63
FBgn0028030	FBgn0028030	lethal (3) S102702a	l(3)S102702a
FBgn0264855	FBgn0264855	Adaptor Protein complex 2, alpha subunit	AP-2alpha
FBgn0005514	FBgn0005514	lethal (2) 25Ea	l(2)25Ea
FBgn0069442	FBgn0069442	E(zip)12-5	E(zip)12-5
FBgn0028025	FBgn0028025	lethal (3) S103603	l(3)S103603
FBgn0259211	FBgn0259211	grainy head	grh
FBgn0065937	FBgn0065937	lethal (2) SH0123	l(2)SH0123
FBgn0069245	FBgn0069245	croissant	cst
FBgn0028582	FBgn0028582	liquid facets	lqf
FBgn0036534	FBgn0036534	Decapping protein 2	DCP2
FBgn0065459	FBgn0065459	lethal (2) SH1382	l(2)SH1382
FBgn0065340	FBgn0065340	lethal (2) SH1835	l(2)SH1835
FBgn0260588	FBgn0260588	-	2L3186
FBgn0260066	FBgn0260066	-	2L3642
FBgn0005747	FBgn0005747	lethal (1) TK239	l(1)TK239
FBgn0026562	FBgn0026562	Secreted protein, acidic, cysteine-rich	SPARC
FBgn0004701	FBgn0004701	lethal (2) 56Fb	l(2)56Fb
FBgn0004242	FBgn0004242	Synaptotagmin 1	Syt1
FBgn0014294	FBgn0014294	lethal (3) 64Be	l(3)64Be
FBgn0065696	FBgn0065696	lethal (2) SH0636	l(2)SH0636
FBgn0002548	FBgn0002548	Large	Lg
FBgn0011640	FBgn0011640	lark	lark
FBgn0014278	FBgn0014278	lethal (2) k17039	l(2)k17039
FBgn0260610	FBgn0260610	-	2L3011
FBgn0028283	FBgn0028283	lethal (1) G0414	l(1)G0414
FBgn0005274	FBgn0005274	lethal (3) SG94	l(3)SG94
FBgn0013494	FBgn0013494	lethal (1) 9PP12	l(1)9PP12
FBgn0065801	FBgn0065801	lethal (2) SH0408	l(2)SH0408
FBgn0016643	FBgn0016643	ER2-7B	ER2-7B
FBgn0082183	FBgn0082183	lethal (4) CB-6471-3	l(4)CB-6471-3
FBgn0004529	FBgn0004529	lethal (4) 102CDk	l(4)102CDk
FBgn0060580	FBgn0060580	lethal (3) S095108b	l(3)S095108b
FBgn0021780	FBgn0021780	lethal (3) 95Ba	l(3)95Ba
FBgn0260051	FBgn0260051	-	2L4449
FBgn0027957	FBgn0027957	lethal (3) S148011a	l(3)S148011a
FBgn0082635	FBgn0082635	S(CycE[JP])2.10	S(CycE[JP])2.10
FBgn0028170	FBgn0028170	lethal (3) S027403b	l(3)S027403b
FBgn0286070	FBgn0286070	connector enhancer of ksr	cnk
FBgn0060941	FBgn0060941	lethal (3) S039606b	l(3)S039606b
FBgn0045972	FBgn0045972	PdL73A1	PdL73A1
FBgn0028169	FBgn0028169	lethal (3) S027607	l(3)S027607
FBgn0015919	FBgn0015919	caupolican	caup
FBgn0027195	FBgn0027195	lethal (2) 39CDa	l(2)39CDa
FBgn0013615	FBgn0013615	lethal (3) L1233	l(3)L1233
FBgn0065769	FBgn0065769	lethal (2) SH0467	l(2)SH0467
FBgn0261477	FBgn0261477	scruin like at the midline	slim
FBgn0014233	FBgn0014233	lethal (2) 31Ep	l(2)31Ep
FBgn0027153	FBgn0027153	lethal (3) 61Db	l(3)61Db
FBgn0070048	FBgn0070048	3L-211-27	3L-211-27
FBgn0041741	FBgn0041741	lethal (2) 44Fr	l(2)44Fr
FBgn0016078	FBgn0016078	wunen	wun
FBgn0066349	FBgn0066349	lethal (3) 99DEf	l(3)99DEf
FBgn0027960	FBgn0027960	lethal (3) S147006	l(3)S147006
FBgn0043046	FBgn0043046	centrosome fall off	cfo
FBgn0028134	FBgn0028134	lethal (3) S050407b	l(3)S050407b
FBgn0060309	FBgn0060309	lethal (3) S148016	l(3)S148016
FBgn0022109	FBgn0022109	lethal (2) k07001	l(2)k07001
FBgn0041734	FBgn0041734	mali	mali
FBgn0060711	FBgn0060711	lethal (3) S070204	l(3)S070204
FBgn0028213	FBgn0028213	lethal (3) S010102a	l(3)S010102a
FBgn0065295	FBgn0065295	lethal (2) SH2001	l(2)SH2001
FBgn0005380	FBgn0005380	lethal (3) SG76	l(3)SG76
FBgn0060787	FBgn0060787	lethal (3) S059508	l(3)S059508
FBgn0014227	FBgn0014227	lethal (2) 31Ef	l(2)31Ef
FBgn0028596	FBgn0028596	lethal (2) k07521	l(2)k07521
FBgn0061499	FBgn0061499	lethal (2) 45An	l(2)45An
FBgn0065726	FBgn0065726	lethal (2) SH0561	l(2)SH0561
FBgn0027086	FBgn0027086	Isoleucyl-tRNA synthetase	IleRS
FBgn0024866	FBgn0024866	lethal (3) 04679	l(3)04679
FBgn0003581	FBgn0003581	Suppressor of spineless	Su(ss)
FBgn0020391	FBgn0020391	Neurospecific receptor kinase	Nrk
FBgn0065203	FBgn0065203	lethal (2) SH2288	l(2)SH2288
FBgn0011473	FBgn0011473	lethal (3) neo40	l(3)neo40
FBgn0001801	FBgn0001801	lethal (1) Mc23	l(1)Mc23
FBgn0002413	FBgn0002413	discs overgrown	dco
FBgn0262647	FBgn0262647	Nucleoporin 160kD	Nup160
FBgn0010125	FBgn0010125	lethal (1) M1	l(1)M1
FBgn0002350	FBgn0002350	lethal (3) 87Db	l(3)87Db
FBgn0065704	FBgn0065704	lethal (2) SH0618	l(2)SH0618
FBgn0259139	FBgn0259139	glorund	glo
FBgn0060762	FBgn0060762	lethal (3) S063218	l(3)S063218
FBgn0010806	FBgn0010806	lethal (3) 03644	l(3)03644
FBgn0040918	FBgn0040918	schlank	schlank
FBgn0001452	FBgn0001452	lethal (1) 7Df	l(1)7Df
FBgn0028160	FBgn0028160	lethal (3) S041303	l(3)S041303
FBgn0019753	FBgn0019753	lethal (1) 815-12	l(1)815-12
FBgn0003975	FBgn0003975	vestigial	vg
FBgn0000257	FBgn0000257	carnation	car
FBgn0264075	FBgn0264075	tango	tgo
